PaperVersionReview_ID,PaperVersion_ID,Reviewer_ID,ReviewResult_ID,Review_Comments,Review_Comments_File_Path,Date_Sent_For_Review,Date_Of_Receipt
6147,5814,1,6,Resubmit the revised version,,,2016-01-05
6148,5990,1,9,,,,2016-01-05
6149,5988,1,8,,,,2016-01-05
6150,6006,1,4,,,,2016-01-05
6151,6006,1,7,"English language must be polished and corrected. Paper need to be re-organized. Research structure of the paper must be improved.
Review the grammar, syntax, format, spaces and consistency of the article.

Author is advised to refine Reference in the Reference sections and follow the citation according to IEEE format. 

Authors are suggested to demonstrate result, analysis and simulation etc. Some questions
need to be answer, such as: where are the results? What is the point of comparison?

Authors are advised to follow the IEEE format during the naming and caption of figures and tables.
Author is advised to format the Paper according to the template provided at the web site (A Paper may be rejected if it is not properly formatted as the Template provided at the web site under download section
(http://bvicam.ac.in/indiacom/Downloads.asp)

",,,2016-01-05
6152,5985,1,3,"Initial Review of your manuscript is complete. Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.

Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is high, certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source. Authors are suggested to reduce the same.
2.	Author is advised to format the Paper according to the template provided at the web site (A Paper may be rejected if it is not properly formatted as the template provided at the web site under download section)
http://bvicam.ac.in/indiacom/Downloads.asp
",INDIACom16_2058_VerRevInfo_6152_ReviewRemarks.pdf,,2016-01-06
6153,6013,1,8,"Congratulations, your manuscript has been accepted for
 publication in IEEE International INDIACom 2016.
Kindly upload the CRC copy of your manuscript 
along with the certificate of originality 
within a period of 10 days. 
You are requested to prepare your CRC including the 
following comments of the review board:
The templates for the same can be downloaded from 
http://bvicam.ac.in/indiacom/Downloads.asp. 
 You are also requested to complete your 
registration process at the earliest. 
Kindly note manuscripts more than 6 pages would have to pay extra page
 processing charges the decision regarding which shall be taken by 
the Organizing Committee.
Authors are also advised to ensure that they complete the 
registration formalities by 1st February 2016. 
to ensure that their manuscript is included in the
 pre-conference hard-copy proceedings.",,,2016-01-07
6154,6021,1,8,"Congratulations, your manuscript has been accepted for
 publication in IEEE International INDIACom 2016.
Kindly upload the CRC copy of your manuscript 
along with the certificate of originality 
within a period of 10 days. 
You are requested to prepare your CRC including the 
following comments of the review board:
The templates for the same can be downloaded from 
http://bvicam.ac.in/indiacom/Downloads.asp. 
 You are also requested to complete your 
registration process at the earliest. 
Kindly note manuscripts more than 6 pages would have to pay extra page
 processing charges the decision regarding which shall be taken by 
the Organizing Committee.
Authors are also advised to ensure that they complete the 
registration formalities by 1st February 2016. 
to ensure that their manuscript is included in the
 pre-conference hard-copy proceedings.",,,2016-01-07
6155,6020,1,6,"Congratulations, your paper has been accepted with minor 
revisions in your manuscript. You may revise your manuscript as 
per reviewer comments as attached below:
1. Single source plagiarism (7%) is still high. Any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source
Revise your manuscript as per above comments and 
submit your revised manuscript within 3 days.",INDIACom16_1416_VerRevInfo_6155_ReviewRemarks.pdf,,2016-01-07
6156,6022,1,6,"Congratulations, your paper has been accepted with minor 
revisions in your manuscript. You may revise your manuscript as 
per reviewer comments as attached below:
1. Author names with their affiliation should be in multiple columns. Please refer guidelines.
2. Future scope and limitation of the study is missing. Please add.
3. Please label figures and tables as per the guidelines given. Author is requested to be strictly bound to the formatting guidelines while revising the manuscript
4. Format paper as per conference template.
Revise your manuscript as per above comments and 
submit your revised manuscript within 3 days.",,,2016-01-07
6157,6033,1,6,"Congratulations, your paper has been accepted with minor 
revisions in your manuscript. You may revise your manuscript as 
per reviewer comments as attached below:
1. Future scope and limitation of the study is missing. Please add.
2. Please label figures and tables as per the guidelines given. Author is requested to be strictly bound to the formatting guidelines while revising the manuscript
3. Format paper as per conference template.
Revise your manuscript as per above comments and 
submit your revised manuscript within 3 days.",,,2016-01-07
6158,6009,1,8,"Congratulations, your manuscript has been accepted for
 publication in IEEE International INDIACom 2016.
Kindly upload the CRC copy of your manuscript 
along with the certificate of originality 
within a period of 10 days. 
You are requested to prepare your CRC including the 
following comments of the review board:
The templates for the same can be downloaded from 
http://bvicam.ac.in/indiacom/Downloads.asp. 
 You are also requested to complete your 
registration process at the earliest. 
Kindly note manuscripts more than 6 pages would have to pay extra page
 processing charges the decision regarding which shall be taken by 
the Organizing Committee.
Authors are also advised to ensure that they complete the 
registration formalities by 1st February 2016. 
to ensure that their manuscript is included in the
 pre-conference hard-copy proceedings. ",,,2016-01-07
6159,6030,1,6,"Author is advised to format the Paper according to the template provided at the web site:-
 http://bvicam.ac.in/indiacom/Downloads.asp

Author is advised to format the Paper according to the template (Header, footer, Author's affiliation and title format is still missing in your revised paper)",,,2016-01-07
6160,6032,1,3,"Initial Review of your manuscript is complete. Kindly revise your manuscript with appropriate references and citations and resubmit the same within 03 days. Please find attached the Turnitin plagiarism report for your reference.

Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is high, certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source. Authors are suggested to reduce the same.
2.	Author is advised to format the Paper according to the template provided at the web site (A Paper may be rejected if it is not properly formatted as the template provided at the web site under download section)
http://bvicam.ac.in/indiacom/Downloads.asp
",INDIACom16_1327_VerRevInfo_6160_ReviewRemarks.pdf,,2016-01-07
6161,6007,1,3,"1. Kindly cite all the included reference under reference section in your paper.

2. Give conclusion based on your work.

3. Kindly submit your revise paper before 11Jan2016.",,,2016-01-07
6162,3338,1,3,"Initial Review of your manuscript is complete. Kindly revise your manuscript with appropriate references and citations and resubmit the same within 03 days. Please find attached the Turnitin plagiarism report for your reference.

Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is high, certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source. Authors are suggested to reduce the same.
2.	Author is advised to format the Paper according to the template provided at the web site (A Paper may be rejected if it is not properly formatted as the template provided at the web site under download section)
http://bvicam.ac.in/indiacom/Downloads.asp
",INDIACom16_305_VerRevInfo_6162_ReviewRemarks.pdf,,2016-01-07
6163,6031,1,7,"Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2. Kindly submit your revise paper before 11Jan2016. 
",INDIACom16_2319_VerRevInfo_6163_ReviewRemarks.pdf,,2016-01-07
6164,6044,1,6,"Congratulations, your paper has been accepted with minor 
revisions in your manuscript. You may revise your manuscript as 
per reviewer comments as attached below:
1. Images are colored. Please replace them with black and white images
2. Text is not justified, line spacing is not uniform throughout the paper. Please refer formatting guidelines
3. Please follow guidelines for numbering section headings and sub- headings. Sub- headings should not be underlined. 
4. Paper is one page over length. Kindly note manuscripts more than 6 pages would have to pay extra page processing charges.
5. Please label figures and tables as per the guidelines given. Author is requested to be strictly bound to the formatting guidelines while revising the manuscript 

Revise your manuscript as per above comments and 
submit your revised manuscript within 2 days.",,,2016-01-08
6165,6039,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarised. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin report and review compliance report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:
i. Paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_1522_VerRevInfo_6165_ReviewRemarks.pdf,,2016-01-08
6166,6034,1,8,"Congratulations, your manuscript has been accepted for
 publication in IEEE International INDIACom 2016.
Kindly upload the CRC copy of your manuscript 
along with the certificate of originality 
within a period of 10 days. 
You are requested to prepare your CRC including the 
following comments of the review board:
The templates for the same can be downloaded from 
http://bvicam.ac.in/indiacom/Downloads.asp. 
 You are also requested to complete your 
registration process at the earliest. 
Kindly note manuscripts more than 6 pages would have to pay extra page
 processing charges the decision regarding which shall be taken by 
the Organizing Committee.
Authors are also advised to ensure that they complete the 
registration formalities by 1st February 2016. 
to ensure that their manuscript is included in the
 pre-conference hard-copy proceedings. ",,,2016-01-08
6167,6045,1,6,"Congratulations, your paper has been accepted with minor 
revisions in your manuscript. You may revise your manuscript as 
per reviewer comments as attached below:
1. Right from Author names and affiliation till reference section, format the paper according to guidelines. 
2. Images should be black & white and not colored.
3. Please label figures and tables as per the guidelines given. Author is requested to be strictly bound to the formatting guidelines while revising the manuscript
4. Format paper as per conference template.
Revise your manuscript as per above comments and 
submit your revised manuscript within 2 days.",,,2016-01-08
6168,6038,1,8,"Congratulations, your manuscript has been accepted for
 publication in IEEE International INDIACom 2016.
Kindly upload the CRC copy of your manuscript 
along with the certificate of originality 
within a period of 10 days. 
You are requested to prepare your CRC including the 
following comments of the review board:
The templates for the same can be downloaded from 
http://bvicam.ac.in/indiacom/Downloads.asp. 
 You are also requested to complete your 
registration process at the earliest. 
Kindly note manuscripts more than 6 pages would have to pay extra page
 processing charges the decision regarding which shall be taken by 
the Organizing Committee.
Authors are also advised to ensure that they complete the 
registration formalities by 1st February 2016. 
to ensure that their manuscript is included in the
 pre-conference hard-copy proceedings.",,,2016-01-08
6169,6035,1,6,"Congratulations, your paper has been accepted with minor 
revisions in your manuscript. You may revise your manuscript as 
per reviewer comments as attached below:
1. Author names with their affiliation should be in multiple columns. Please refer guidelines.
2. Images should be black & white and not colored. 
3. Author is requested to be strictly bound to the formatting guidelines while revising the manuscript
Revise your manuscript as per above comments and 
submit your revised manuscript within 2 days.",,,2016-01-08
6170,6037,1,6,"Congratulations, your paper has been accepted with minor 
revisions in your manuscript. You may revise your manuscript as 
per reviewer comments as attached below:
1. Even in fourth review cycle Total plagiarism (21%) is slightly high. So, paper couldn’t be forwarded to reviewers for detail review. Any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source
2. Right from Author names and affiliation till reference section, format the paper according to guidelines.
3. Please follow guidelines for numbering section headings and sub- headings. Sub- headings should not be underlined.
4. Please label figures and tables as per the guidelines given. Author is requested to be strictly bound to the formatting guidelines while revising the manuscript
Revise your manuscript as per above comments and submit your revised manuscript within 2 days.",INDIACom16_606_VerRevInfo_6170_ReviewRemarks.pdf,,2016-01-08
6171,6041,1,3,"In this paper similarity index is high, certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source. Authors are suggested to reduce the same.
Authors are suggested to demonstrate result, analysis and simulation etc. Some questions
need to be answer, such as: where are the results? What is the point of comparison?
English language must be polished and corrected. Paper need to be re-organized. Research structure of the paper must be improved.
Kindly revise your manuscript with appropriate references and citations and resubmit the same within 3 days.
A Paper may be rejected if it is not properly formatted as the Template provided at the web site under download section
(http://bvicam.ac.in/indiacom/Downloads.asp)

",INDIACom16_1282_VerRevInfo_6171_ReviewRemarks.pdf,,2016-01-08
6172,3084,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com 

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6173,4131,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6174,3748,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6175,5707,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6176,3469,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6177,5886,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6178,5895,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6179,5446,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6180,3604,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6181,5801,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6182,5678,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6183,5407,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6184,3886,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6185,5827,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6186,5759,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6187,5492,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6188,5493,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6189,4190,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6190,5712,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6191,5983,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6192,5536,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
6193,5481,1,8,"Congratulations, your paper is accepted.

You are further requested to kindly upload the following documents within one week of the receipt of this email. 
1.	Final Presentation in PPT/PPTX 
2.	CRC-Camera Ready Copy in Doc/Docx (as per the template of the CRC available on the website http://bvicam.ac.in/indiacom/Downloads.asp )
3.	Scan copy of Completely filled Certificate of originality Form in .PDF 
4.	Scan copy of Completely filled Copyright Transfer form in .PDF
By login on the members area of the IndiaCom-2016 website http://bvicam.ac.in/indiacom/login.asp

Note: 
Also, you are further required to kindly email the copy of your Registration Fee receipt paid by you for the above mention paper to Mr. Manish Kumar on his email id: www.mankumar@gmail.com

Further, In case of any Payment related queries feel free to contact Mr. Manish Kumar on his Mobile Number +91-8882936502
",,,2016-01-08
